"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","sign_up_date","num_sessions","total_page_clicks","total_flight_discount","total_hotel_discount","total_flights_booked","total_hotels_booked","total_cancellations","total_checked_bags","destination_airport_lat","destination_airport_lon","home_airport_lat","home_airport_lon","seats","rooms","departure_time","return_time","session_start","session_end","trip_id"
"528528","2006-10-04","M","false","false","usa","charlotte","CLT","2023-01-13","8","106","1","2","1","1","0","0","41.786","-87.752","35.214","-80.943","1","1","2023-02-01 07:00:00","2023-02-06 07:00:00","2023-06-09 21:55:00","2023-06-09 21:57:39","528528-331edff0a861415aa6b6bea3da0bda36"
"528683","1973-08-03","F","true","false","usa","houston","HOU","2023-01-13","9","191","1","2","1","2","0","0","33.535","-112.383","29.645","-95.279","1","3","2023-02-05 07:00:00","2023-02-14 07:00:00","2023-06-22 17:49:00","2023-06-22 17:52:34","528683-faf4d83c44b64a9982bcd195e2925296"
"528723","1988-12-25","F","false","true","canada","calgary","YYC","2023-01-13","8","168","1","0","3","4","0","3","41.786","-87.752","51.114","-114.02","5","6","2023-06-20 07:00:00","2023-06-29 07:00:00","2023-06-12 18:50:00","2023-06-12 18:53:17","528723-dacffed7fa9d4d978987b00c7cb15032"
"528930","1974-03-07","F","true","true","usa","tucson","TUS","2023-01-13","8","73","1","2","2","2","0","1","33.535","-81.688","32.116","-110.941","2","2","2023-06-09 07:00:00","2023-06-12 07:00:00","2023-06-02 19:33:00","2023-06-02 19:35:39","528930-eaf3b84e3a0e44b4b22dd5a8d4cd2b78"
"529048","1960-01-03","F","true","true","usa","portland","PDX","2023-01-13","9","107","1","0","1","1","0","0","41.786","-87.752","45.589","-122.597","1","1","2023-06-27 09:00:00","2023-06-30 09:00:00","2023-06-18 21:40:00","2023-06-18 21:42:11","529048-cbc80ab5ac8942b99949f08afe4ed9fb"
"529602","1979-02-14","M","true","true","usa","charlotte","CLT","2023-01-14","8","371","1","2","4","3","1","12","52.309","4.764","35.214","-80.943","16","2","2024-04-11 10:00:00","2024-04-30 10:00:00","2023-07-02 15:53:24","2023-07-02 17:53:24","529602-ccc54c8a318a4b8a8328a8e20da26544"
"529801","1981-01-08","F","false","true","usa","chicago","MDW","2023-01-14","8","135","1","1","4","4","0","3","45.517","-73.417","41.786","-87.752","4","4","2023-07-18 07:00:00","2023-07-20 07:00:00","2023-07-04 13:00:00","2023-07-04 13:01:45","529801-48121f16597e4ac1a15cae91bcac9654"
"529831","1995-11-17","F","false","false","usa","dallas","DAL","2023-01-14","8","132","0","1","4","4","0","2","51.114","-98.279","32.847","-96.852","4","4","2023-06-03 07:00:00","2023-06-08 07:00:00","2023-05-25 22:26:00","2023-05-25 22:27:59","529831-f321b9e7d36c4c4cb25d6c780526b834"
"529840","1977-01-11","M","false","false","usa","new york","LGA","2023-01-14","8","157","1","0","1","0","0","1","43.862","-79.37","40.777","-73.872","1","","2023-01-25 12:00:00","2023-01-25 12:00:00","2023-06-04 16:02:00","2023-06-04 16:06:30","529840-6471fb5038834fffa88fe209f8146540"
"529845","1987-02-08","F","true","false","usa","cleveland","CLE","2023-01-14","10","118","2","2","2","2","0","0","40.64","-73.779","41.412","-81.85","2","2","2023-03-17 09:00:00","2023-03-24 09:00:00","2023-06-30 15:37:00","2023-06-30 15:37:14","529845-f71bf83ee73d4a8990f896740f761460"
"530090","1981-02-14","F","false","true","usa","bakersfield","BFL","2023-01-14","9","117","1","2","3","3","0","2","40.64","-73.779","35.433","-119.057","3","3","2023-03-05 11:00:00","2023-02-18 10:00:00","2023-07-05 22:45:00","2023-07-05 22:45:25","530090-f93cba16c48c4587a9b814c08d0c695a"
"530213","1975-06-14","F","true","false","usa","houston","HOU","2023-01-14","9","129","0","1","3","3","0","2","41.786","-73.779","29.645","-95.279","3","3","2023-06-17 10:00:00","2023-06-21 10:00:00","2023-06-09 01:57:00","2023-06-09 02:02:12","530213-d5a3e77087de4849913a7dd2e758e7b3"
"530599","1998-11-15","F","false","false","usa","dallas","DAL","2023-01-14","8","88","2","1","0","1","0","","","","32.847","-96.852","","1","","","2023-07-07 14:44:00","2023-07-07 14:45:43","530599-3256361010354f4a99cb567a5e5e4734"
"530906","1973-03-24","F","true","false","usa","tacoma","TCM","2023-01-14","8","90","1","2","1","1","0","1","45.323","-75.669","47.138","-122.476","1","1","2023-04-08 10:00:00","2023-04-11 10:00:00","2023-03-29 20:31:00","2023-03-29 20:33:12","530906-ca0d8f3101334819893f5b32e8ea85d8"
"530950","1984-11-23","F","false","false","canada","victoria","YYJ","2023-01-14","8","172","3","0","3","3","0","2","50.056","-73.779","48.647","-123.426","3","3","2023-06-21 13:00:00","2023-06-24 13:00:00","2023-06-14 05:10:00","2023-06-14 05:13:57","530950-93f3eaedd1b2415da72ad2a18bf6cca6"
"531016","1984-02-01","M","false","false","usa","new york","JFK","2023-01-14","8","143","1","1","4","6","0","2","49.195","-71.398","40.64","-73.779","4","7","2023-06-30 07:00:00","2023-07-03 07:00:00","2023-06-24 14:12:00","2023-06-24 14:14:22","531016-f401f409d62f4d838a9a3e3d4c1f5419"
"531204","1982-02-17","M","true","false","canada","calgary","YYC","2023-01-15","8","129","2","0","2","3","0","1","45.517","-73.417","51.114","-114.02","2","3","2023-02-17 07:00:00","2023-01-30 12:00:00","2023-07-20 21:36:00","2023-07-20 21:36:23","531204-bd502e1cc56044daaba7c19cbb13cdb5"
"531339","1981-03-13","F","true","false","usa","madison","MSN","2023-01-15","9","281","3","2","3","1","1","3","55.972","37.415","43.14","-89.337","5","","2024-01-12 07:00:00","2024-01-19 07:00:00","2023-07-15 20:30:21","2023-07-15 22:30:21","531339-f1a90c8f28c74adc9f0a09a3ddf8c3e4"
"531344","1976-01-18","F","false","false","usa","anchorage","MRI","2023-01-15","8","76","2","0","2","2","0","1","45.517","-73.417","61.214","-149.846","2","2","2023-07-22 09:00:00","2023-08-02 09:00:00","2023-07-08 17:19:00","2023-07-08 17:21:28","531344-dc4d54153bf848ee88d9d5382ebb8d59"
"531361","1992-05-04","F","false","true","usa","montgomery","MXF","2023-01-15","8","91","0","0","2","1","0","1","40.977","28.821","32.379","-86.362","3","1","2024-02-24 16:00:00","2024-03-05 16:00:00","2023-06-16 17:22:00","2023-06-16 17:24:16","531361-e3b673f24b914c0a823e720ed4e0d19e"
"531373","1973-09-06","F","false","true","usa","riverside","RIV","2023-01-15","9","134","0","0","2","3","0","1","45.589","-73.779","33.881","-117.259","2","3","2023-07-01 15:00:00","2023-07-05 15:00:00","2023-06-23 21:42:00","2023-06-23 21:45:05","531373-ddf78c0a9aef4d86a72a72d2cbcacc8a"
"531499","1986-01-10","F","true","false","usa","new york","LGA","2023-01-15","8","170","1","1","3","3","0","2","39.717","-85.664","40.777","-73.872","4","4","2023-06-10 16:00:00","2023-06-16 16:00:00","2023-06-06 10:25:00","2023-06-06 10:27:16","531499-fd612ef4ed0e40c391e6336c928cf9af"
"531511","1979-06-12","F","false","false","usa","tulsa","TUL","2023-01-15","9","159","0","1","3","3","0","2","33.535","-98.279","36.198","-95.888","3","3","2023-03-23 14:00:00","2023-03-30 14:00:00","2023-06-29 20:13:00","2023-06-29 20:14:20","531511-dfb9b087b99943618f663dd3c8bd1e9b"
"531868","1965-02-09","F","true","true","canada","toronto","YTZ","2023-01-15","8","151","1","3","3","3","0","1","40.64","-73.779","43.627","-79.396","4","4","2023-06-12 16:00:00","2023-06-15 16:00:00","2023-06-03 08:32:00","2023-06-03 08:34:41","531868-ffe063bb95904a03896132b8e1fb5bdc"
"531987","1988-09-23","F","false","false","usa","san antonio","SKF","2023-01-15","9","107","0","1","2","1","0","1","43.862","-79.37","29.384","-98.581","2","1","2023-06-10 15:00:00","2023-06-13 15:00:00","2023-06-06 05:00:00","2023-06-06 05:02:02","531987-ee1576f403924998aabff47b2a24fc07"
"531989","1969-08-07","F","false","true","usa","san francisco","SFO","2023-01-15","8","140","1","1","2","3","0","1","43.862","-73.779","37.619","-122.375","4","5","2023-05-24 16:00:00","2023-05-28 16:00:00","2023-06-06 16:24:00","2023-06-06 16:26:25","531989-a8f86e4891364f6f80ccfcc8682f7790"
"532347","1993-03-01","F","false","false","usa","philadelphia","PNE","2023-01-15","8","91","1","0","3","3","0","3","41.786","-87.752","40.082","-75.011","3","3","2023-07-12 12:00:00","2023-07-13 12:00:00","2023-06-30 17:00:00","2023-06-30 17:02:17","532347-e136e90d9cc34c8a9b79ae159f76a425"
"532365","1974-02-06","M","true","false","usa","omaha","OFF","2023-01-15","8","97","3","0","1","1","0","1","32.847","-96.852","41.118","-95.913","3","3","2023-04-16 07:00:00","2023-04-22 07:00:00","2023-07-01 05:47:00","2023-07-01 05:47:31","532365-7d2445685a43412d997f5195603a7030"
"532627","2003-08-20","M","false","true","usa","columbus","LCK","2023-01-15","8","63","2","0","0","0","0","","","","39.814","-82.928","","","","","2023-07-04 10:55:00","2023-07-04 10:55:15",""
"532650","1984-07-20","F","false","false","usa","portland","PWM","2023-01-15","8","117","1","1","4","4","0","2","40.64","-73.779","43.646","-70.309","4","4","2023-03-10 07:00:00","2023-03-13 07:00:00","2023-05-14 16:05:00","2023-05-14 16:06:46","532650-e9075bf829c541be93568e6debc332f3"
"532721","1976-09-27","F","false","false","usa","spokane","SKA","2023-01-15","8","101","1","0","2","3","0","1","47.53","-106.38","47.615","-117.656","3","4","2023-02-26 14:00:00","2023-03-01 14:00:00","2023-05-30 19:35:00","2023-05-30 19:35:23","532721-bbcaab54fd1f447d897ab4918d134027"
"532912","1980-06-15","F","true","false","usa","new york","JFK","2023-01-15","8","89","3","1","4","3","0","4","43.862","-79.37","40.64","-73.779","6","5","2023-07-07 11:00:00","2023-07-11 11:00:00","2023-06-24 21:20:00","2023-06-24 21:21:55","532912-cb99fbe1df5f46e886ddb5c9bdd0a11f"
"532941","1993-09-21","F","false","false","canada","toronto","YZD","2023-01-15","8","317","2","1","4","4","1","3","40.64","-73.779","43.742","-79.466","6","3","2023-11-05 10:00:00","2023-11-13 10:00:00","2023-07-26 19:57:36","2023-07-26 21:57:36","532941-e273d4f264db47328715fde5bae4d530"
"533093","2002-10-27","F","false","false","usa","new york","JFK","2023-01-15","9","120","0","2","1","2","0","1","51.114","-114.02","40.64","-73.779","1","2","2023-03-23 07:00:00","2023-03-26 07:00:00","2023-07-05 15:55:00","2023-07-05 15:56:00","533093-efdde7fc1c804a52aa66a437aa4fc3fa"
"533537","1990-06-27","F","false","false","canada","montreal","YMX","2023-01-16","9","144","1","2","2","2","0","0","45.589","-85.664","45.68","-74.039","2","2","2023-04-07 16:00:00","2023-04-20 16:00:00","2023-05-27 15:26:00","2023-05-27 15:27:37","533537-d5c9ca18e44640cea48e07acf960f3dc"
"533573","1978-11-20","F","false","false","canada","windsor","YQG","2023-01-16","8","71","3","0","2","1","0","2","46.788","-71.398","42.276","-82.956","2","1","2023-02-25 13:00:00","2023-02-28 13:00:00","2023-04-27 01:32:00","2023-04-27 01:32:22","533573-7b6b6d56d31d4c2f92caf9f45b13de6c"
"533755","2003-04-02","F","false","false","canada","toronto","YTZ","2023-01-16","8","317","3","2","2","2","1","2","-33.965","18.602","43.627","-79.396","4","2","2023-12-25 07:00:00","2024-01-08 07:00:00","2023-06-21 21:32:48","2023-06-21 23:32:48","533755-6efbed4bd76c4fb9ab7d263d4bb8ca5a"
"534088","1996-11-11","M","false","true","usa","kansas city","MCI","2023-01-16","8","141","2","1","2","2","0","1","41.786","-73.779","39.297","-94.714","2","2","2023-07-10 11:00:00","2023-07-14 11:00:00","2023-07-03 18:44:00","2023-07-03 18:46:25","534088-e04817641b4944ab9cece852e1b8c670"
"534105","1972-11-12","F","false","false","usa","tucson","TUS","2023-01-16","8","164","1","1","6","5","0","2","53.667","-73.779","32.116","-110.941","7","6","2023-07-04 08:00:00","2023-07-07 08:00:00","2023-06-25 16:48:00","2023-06-25 16:52:12","534105-f475570d754042b786a22be1aa6a351a"
"534380","1986-09-04","M","false","true","canada","saskatoon","YXE","2023-01-16","8","155","4","1","3","3","0","1","52.166","20.967","52.171","-106.7","4","3","2023-12-31 14:00:00","2024-01-18 14:00:00","2023-05-20 21:54:00","2023-05-20 21:57:10","534380-c0c2ffbe25be4412af645c2017c90c64"
"534391","1974-08-21","F","true","false","canada","victoria","YYJ","2023-01-16","8","105","3","1","3","3","0","2","33.942","-106.38","48.647","-123.426","3","3","2023-06-30 09:00:00","2023-07-03 09:00:00","2023-06-21 03:41:00","2023-06-21 03:44:33","534391-f4ea819951ea4d8d932e4d996076bc83"
"534564","1974-02-10","F","true","false","usa","miami","MIA","2023-01-16","9","93","2","1","1","1","0","0","41.786","-87.752","25.793","-80.291","1","1","2023-04-13 08:00:00","2023-04-15 08:00:00","2023-04-09 12:45:00","2023-04-09 12:48:59","534564-f97f91c22b95485f80242663e9c75173"
"534895","1991-03-22","M","false","true","canada","winnipeg","YWG","2023-01-16","8","134","3","0","2","2","0","1","36.08","-110.883","49.91","-97.234","2","2","2023-07-05 07:00:00","2023-07-10 07:00:00","2023-07-15 18:45:00","2023-07-15 18:46:10","534895-8264260e842e41b9b31ebd9e67975b1b"
"534903","1972-11-04","F","false","true","usa","nashville","BNA","2023-01-16","9","131","1","1","3","3","0","2","47.53","-79.37","36.124","-86.678","7","7","2023-07-14 13:00:00","2023-07-17 13:00:00","2023-07-05 15:06:00","2023-07-05 15:08:26","534903-a4ed03dcdd194182bd07fde7b97d82f7"
"535081","1985-03-24","F","true","false","usa","knoxville","TYS","2023-01-16","8","116","1","2","2","4","0","2","40.64","-73.779","35.812","-83.993","2","6","2023-04-03 10:00:00","2023-04-06 10:00:00","2023-07-10 09:07:00","2023-07-10 09:08:14","535081-b43b5b461aba4a56b693de6f481c7534"
"535177","1985-03-17","F","false","false","canada","toronto","YYZ","2023-01-17","8","152","1","3","2","2","0","2","50.056","-95.159","43.677","-79.631","3","3","2023-06-24 07:00:00","2023-07-02 07:00:00","2023-06-17 15:17:00","2023-06-17 15:26:39","535177-684f9b8809274d5cb60619df9059331c"
"535497","1989-08-19","F","false","true","usa","chicago","MDW","2023-01-17","8","55","2","0","0","0","0","","","","41.786","-87.752","","","","","2023-07-17 18:21:00","2023-07-17 18:23:12",""
"535644","1976-03-18","F","true","false","usa","nashville","BNA","2023-01-17","10","196","0","2","4","4","0","1","51.114","-95.159","36.124","-86.678","4","4","2023-07-10 07:00:00","2023-07-13 07:00:00","2023-07-02 20:11:00","2023-07-02 20:15:09","535644-9edeb3b76ba1456a82881c73562a4a1d"
"535879","1984-12-01","F","true","true","usa","new york","LGA","2023-01-17","8","144","0","1","4","5","0","2","39.998","-82.892","40.777","-73.872","4","5","2023-07-20 10:00:00","2023-07-24 10:00:00","2023-07-08 21:35:00","2023-07-08 21:37:07","535879-ea66fd87820343b59584f6bf5a6d6c85"
"535906","1989-02-28","F","false","false","usa","new york","JFK","2023-01-17","8","142","3","0","3","5","0","1","43.862","-79.37","40.64","-73.779","3","5","2023-06-22 08:00:00","2023-06-24 08:00:00","2023-06-13 14:43:00","2023-06-13 14:45:15","535906-de2ad75d83984b95b25106c9e3984936"
"536050","1994-04-06","F","false","false","canada","toronto","YYZ","2023-01-17","8","140","0","1","3","3","0","4","39.872","-75.241","43.677","-79.631","3","3","2023-04-07 14:00:00","2023-04-12 14:00:00","2023-05-12 20:01:00","2023-05-12 20:01:44","536050-cbbbf5d7d14f4516ae06467eea06a117"
"536058","1980-02-19","F","true","false","usa","philadelphia","PNE","2023-01-17","8","98","2","1","1","2","0","1","29.607","-95.159","40.082","-75.011","1","2","2023-06-17 09:00:00","2023-06-21 09:00:00","2023-06-07 20:41:00","2023-06-07 20:44:11","536058-61d2fb00ebde4137805db2329b4a969d"
"536099","1989-08-23","F","false","true","usa","columbus","CMH","2023-01-17","8","98","1","0","2","4","0","0","41.786","-73.779","39.998","-82.892","3","5","2023-03-30 16:00:00","2023-04-06 16:00:00","2023-07-06 15:36:00","2023-07-06 15:37:22","536099-fb6ebe305f0444b683879fe1ec61b6b2"
"536170","1956-07-18","F","true","false","canada","calgary","YYC","2023-01-17","9","66","1","0","0","0","0","","","","51.114","-114.02","","","","","2023-07-20 16:55:00","2023-07-20 16:56:00",""
"536241","1974-06-06","F","true","true","usa","philadelphia","PHL","2023-01-17","8","105","2","0","2","1","0","1","33.942","-112.383","39.872","-75.241","4","3","2023-05-08 11:00:00","2023-05-13 11:00:00","2023-07-11 21:11:00","2023-07-11 21:11:51","536241-f1fefe7d6400478ca556c2c61fb175cd"
"536431","1980-04-24","F","true","false","usa","baltimore","BWI","2023-01-17","8","122","3","1","4","5","0","3","46.788","-71.398","39.175","-76.668","4","6","2023-07-25 08:00:00","2023-08-03 08:00:00","2023-07-16 16:19:00","2023-07-16 16:21:19","536431-f969d407f44f45fb94463e5959817e32"
"536691","1983-12-12","M","false","false","usa","new york","LGA","2023-01-17","8","130","2","2","5","2","0","3","47.53","-86.294","40.777","-73.872","7","2","2023-06-18 09:00:00","2023-06-26 09:00:00","2023-07-17 02:55:00","2023-07-17 02:55:31","536691-fca6e7114fb044cdaf183c39c3401727"
"537481","1954-02-16","F","true","false","usa","atlanta","ATL","2023-01-18","9","69","3","2","0","1","0","","","","33.64","-84.427","","1","","","2023-07-02 18:16:00","2023-07-02 18:17:42","537481-c476f5bc68844b18bf2f57511b8f7f6c"
"537595","1975-06-09","F","false","false","usa","portland","PDX","2023-01-18","8","219","1","2","4","3","0","1","43.862","-79.37","45.589","-122.597","5","4","2023-05-07 07:00:00","2023-05-09 07:00:00","2023-06-16 21:36:00","2023-06-16 21:48:34","537595-e28c34ec068b496ca8de707b05eefee7"
"537748","1987-07-25","F","false","false","usa","oakland","OAK","2023-01-18","8","184","1","1","5","5","0","3","42.364","-71.005","37.721","-122.221","6","5","2023-07-18 07:00:00","2023-07-26 07:00:00","2023-07-08 22:01:00","2023-07-08 22:03:52","537748-cde9d6af71634e568c62216c84ade8c9"
"537804","2004-04-17","F","false","true","usa","boston","BOS","2023-01-18","8","191","2","0","1","1","0","0","40.64","-73.779","42.364","-71.005","1","1","2023-07-03 08:00:00","2023-07-06 08:00:00","2023-06-28 20:28:00","2023-06-28 20:30:25","537804-d301857034794528b91ad449fb7546b2"
"538134","1970-04-23","M","true","false","usa","san antonio","SAT","2023-01-18","8","111","3","0","3","2","0","3","32.847","-96.852","29.534","-98.47","5","4","2023-03-08 15:00:00","2023-03-11 15:00:00","2023-06-26 11:58:00","2023-06-26 11:59:02","538134-c78e81bed1f0415084980195c16c453a"
"538139","2006-07-13","F","false","false","canada","london","YXU","2023-01-18","8","61","2","2","1","1","0","1","33.942","-118.408","43.036","-81.154","1","1","2023-06-29 07:00:00","2023-07-02 07:00:00","2023-06-16 20:39:00","2023-06-16 20:41:06","538139-74101cf6c2d04ab483d7a0e6a56f43c8"
"538167","1971-08-14","F","false","true","canada","toronto","YKZ","2023-01-18","9","145","1","0","3","3","0","2","45.517","-73.417","43.862","-79.37","4","4","2023-07-22 07:00:00","2023-02-15 07:00:00","2023-07-14 20:15:00","2023-07-14 20:18:45","538167-d2fa0cbe5e504819b3b6ce432e8d429b"
"538216","1960-03-17","F","false","false","canada","calgary","YYC","2023-01-18","8","145","1","0","3","3","0","2","39.175","-76.668","51.114","-114.02","4","4","2023-03-04 13:00:00","2023-03-09 13:00:00","2023-05-27 18:33:00","2023-05-27 18:34:43","538216-e79591e5f6c64ff9acbbdae34b07c814"
"538454","1967-11-22","F","true","false","usa","baltimore","BWI","2023-01-18","9","112","2","2","2","2","0","0","46.788","-71.398","39.175","-76.668","2","4","2023-03-17 07:00:00","2023-03-18 07:00:00","2023-05-21 20:51:00","2023-05-21 20:52:14","538454-b95b0cae03884a9cba889ab4073a72f2"
"538522","1990-09-01","F","false","false","canada","montreal","YMX","2023-01-18","8","173","4","0","4","4","0","2","45.323","-73.779","45.68","-74.039","5","5","2023-05-29 12:00:00","2023-05-31 12:00:00","2023-06-05 20:16:00","2023-06-05 20:16:31","538522-c3efeb0837644e1dbac07ec2f90a7fa8"
"538638","1985-03-04","F","true","false","canada","toronto","YKZ","2023-01-18","8","110","2","2","2","2","0","1","41.786","-87.752","43.862","-79.37","4","4","2023-05-05 07:00:00","2023-05-07 07:00:00","2023-04-26 19:33:00","2023-04-26 19:35:42","538638-726f120d79804529bc054d79805741ad"
"539300","1983-08-13","F","false","false","usa","new york","JFK","2023-01-19","9","107","3","1","3","1","0","3","39.872","-75.241","40.64","-73.779","3","1","2023-07-02 09:00:00","2023-07-04 09:00:00","2023-06-27 05:34:00","2023-06-27 05:36:34","539300-c1c28085312e4ec1ab066ad4a687b98e"
"539656","1957-09-06","F","true","false","usa","new orleans","NBG","2023-01-19","10","91","2","3","0","1","0","","","","29.825","-90.035","","1","","","2023-07-18 20:36:00","2023-07-18 20:39:46","539656-7585378b9cac4711918563b15017809c"
"539936","1970-08-01","F","false","false","usa","seattle","BFI","2023-01-19","9","142","0","1","2","2","0","1","40.64","-73.779","47.53","-122.302","3","3","2023-02-08 16:00:00","2023-02-02 13:00:00","2023-06-03 15:16:00","2023-06-03 15:18:02","539936-f6ee4385b6a94c619e53fc7b920e9848"
"539962","2006-12-24","M","false","false","canada","windsor","YQG","2023-01-19","8","182","3","1","2","2","1","0","13.912","100.607","42.276","-82.956","2","2","2023-10-13 07:00:00","2023-10-26 07:00:00","2023-04-29 21:52:04","2023-04-29 22:34:06.753334","539962-f41a31aceb91453eaf66d59291edf57e"
"540252","1985-07-07","F","false","false","usa","baltimore","BWI","2023-01-19","8","105","2","2","1","2","0","1","35.042","-89.977","39.175","-76.668","1","3","2023-03-24 08:00:00","2023-03-28 08:00:00","2023-06-19 10:44:00","2023-06-19 10:44:53","540252-ca03026b04194d1192ad42d1574f0741"
"540260","1980-12-22","F","true","false","usa","milwaukee","MKE","2023-01-19","9","190","0","1","3","3","0","3","45.517","-73.417","42.947","-87.896","5","5","2023-04-27 15:00:00","2023-04-29 15:00:00","2023-05-03 01:51:00","2023-05-03 01:52:07","540260-e9a118e71e9e41c2aaef879144f5775c"
"540444","1976-05-28","F","true","false","usa","burlington","BTV","2023-01-19","8","167","0","2","3","3","0","2","40.64","-73.779","44.472","-73.153","5","4","2023-04-12 07:00:00","2023-04-14 07:00:00","2023-05-21 19:13:00","2023-05-21 19:16:33","540444-fb8b8df2ebdb476faa99d5238d7bbcb0"
"540666","1994-08-16","M","false","true","usa","san francisco","SFO","2023-01-19","9","81","2","0","2","2","0","0","40.64","-73.779","37.619","-122.375","2","2","2023-04-04 07:00:00","2023-04-05 07:00:00","2023-07-01 21:03:00","2023-07-01 21:03:31","540666-be4e8eedac81485684ae472685039ad6"
"540698","1972-11-27","F","true","false","usa","los angeles","LAX","2023-01-19","8","105","1","2","3","3","0","0","43.862","-79.37","33.942","-118.408","3","3","2023-07-16 11:00:00","2023-07-18 11:00:00","2023-07-07 18:26:00","2023-07-07 18:29:04","540698-b2fc86a66e03450d949f6020045c2656"
"540819","1981-05-10","M","false","false","usa","cincinnati","LUK","2023-01-19","9","385","3","3","5","5","1","2","45.323","-73.779","39.103","-84.419","5","5","2023-06-10 09:00:00","2023-06-13 09:00:00","2023-06-03 16:21:19","2023-06-03 18:21:19","540819-b425b395650344f4a68cf69994565d23"
"540973","1991-11-16","F","false","false","usa","portland","PDX","2023-01-19","8","140","3","0","3","3","0","3","40.64","-73.779","45.589","-122.597","3","3","2023-05-30 12:00:00","2023-06-01 12:00:00","2023-07-19 19:49:00","2023-07-19 19:50:39","540973-e288e21906c94e168ae2ebd402222119"
"540974","1990-11-20","M","false","false","usa","baton rouge","BTR","2023-01-19","8","119","1","0","1","2","0","1","42.947","-87.896","30.533","-91.149","1","2","2023-01-25 12:00:00","2023-01-29 12:00:00","2023-06-19 11:17:00","2023-06-19 11:17:24","540974-768b50b6697b4d578982084939886716"
"541236","1977-01-04","M","false","true","usa","burlington","BTV","2023-01-19","8","79","2","2","0","0","0","","","","44.472","-73.153","","","","","2023-03-31 20:07:00","2023-03-31 20:08:59",""
"541282","1977-08-27","F","true","false","usa","honolulu","HNL","2023-01-19","10","329","4","2","2","3","1","2","33.535","-112.383","21.316","-157.927","2","3","2023-03-07 08:00:00","2023-03-12 08:00:00","2023-07-17 22:16:00","2023-07-17 22:26:02","541282-9fedc921998d493e841e82bc867e9f36"
"541497","1997-09-19","F","false","false","usa","los angeles","LAX","2023-01-20","8","86","2","1","0","0","0","","","","33.942","-118.408","","","","","2023-06-13 06:58:00","2023-06-13 07:00:14",""
"541516","1970-08-20","M","false","false","usa","bakersfield","BFL","2023-01-20","8","138","3","0","2","3","0","2","40.64","-73.779","35.433","-119.057","2","3","2023-02-12 07:00:00","2023-02-16 07:00:00","2023-07-03 07:05:00","2023-07-03 07:09:07","541516-e30b84921e144f19ac493eea5df7ef2d"
"541539","2006-06-15","F","false","false","usa","washington","IAD","2023-01-20","9","105","3","3","2","1","1","0","51.114","-114.02","38.944","-77.456","2","","2023-09-23 09:00:00","2023-10-03 09:00:00","2023-06-24 10:50:28","2023-06-24 11:28:47.445175","541539-78eaabb75b20416dbd95b5454ecd2c31"
"541700","1978-08-27","M","true","false","usa","san diego","SAN","2023-01-20","8","117","1","2","2","1","0","2","46.788","-71.398","32.733","-117.189","2","1","2023-05-29 09:00:00","2023-05-30 09:00:00","2023-07-03 19:22:00","2023-07-03 19:22:36","541700-f9bd44f7455d45f0b5e72e471bd134ee"
"541812","1976-07-07","F","true","true","canada","toronto","YZD","2023-01-20","9","193","2","0","5","5","0","1","49.195","-71.005","43.742","-79.466","6","8","2023-07-02 08:00:00","2023-07-07 08:00:00","2023-06-18 21:56:00","2023-06-18 21:59:53","541812-f899e1a619b242138ce4038292a689b5"
"541939","1970-10-12","F","true","true","usa","charlotte","CLT","2023-01-20","8","144","2","1","3","3","0","0","53.667","-73.779","35.214","-80.943","3","4","2023-04-17 08:00:00","2023-04-19 08:00:00","2023-07-02 01:50:00","2023-07-02 01:51:08","541939-dd4db73546c642cfb5397813b40b46df"
"542230","1975-09-02","F","true","false","usa","philadelphia","PNE","2023-01-20","10","124","3","1","1","1","0","0","29.529","-98.279","40.082","-75.011","3","3","2023-03-03 13:00:00","2023-03-09 13:00:00","2023-06-14 14:22:00","2023-06-14 14:23:20","542230-ad8a1349f15d438c862a7abd93105165"
"542383","1981-01-11","M","false","false","usa","dallas","DAL","2023-01-20","8","122","2","0","3","3","0","2","40.64","-73.779","32.847","-96.852","3","3","2023-04-03 07:00:00","2023-04-06 07:00:00","2023-06-20 17:10:00","2023-06-20 17:12:35","542383-fd425bae6b0948eb90004886aad50946"
"542418","1975-02-25","M","false","false","usa","new york","LGA","2023-01-20","8","443","1","3","5","5","1","3","43.862","-79.37","40.777","-73.872","8","8","2023-05-06 11:00:00","2023-05-09 11:00:00","2023-05-01 09:47:00","2023-05-01 09:49:55","542418-d9828e3e1cb241e980541f82fbae29a3"
"542570","1967-02-15","F","true","false","usa","austin","AUS","2023-01-20","8","61","4","2","1","1","0","1","39.998","-82.892","30.194","-97.67","1","1","2023-01-26 07:00:00","2023-01-29 07:00:00","2023-06-03 21:15:00","2023-06-03 21:16:01","542570-1f67e4150323497c95d78ffcd9cbd618"
"543008","1975-03-22","F","true","true","usa","buffalo","BUF","2023-01-20","8","135","1","3","3","2","1","4","40.64","77.668","42.94","-78.732","7","1","2023-10-05 17:00:00","2023-10-14 17:00:00","2023-04-28 14:00:55","2023-04-28 14:44:11.776474","543008-1366e67734474502abcec1c6d2ecd15e"
"543074","1970-07-10","F","true","false","usa","jacksonville","NZC","2023-01-20","8","127","2","0","1","1","0","0","43.862","-79.37","30.219","-81.876","1","1","2023-02-21 07:00:00","2023-02-24 07:00:00","2023-05-22 17:42:00","2023-05-22 17:43:32","543074-84fb2c50aad245da961ea22cbbae5a2a"
